url,name,address,score,review_counts,price,category,open_time,amenities
https://www.yelp.com/biz/coco-beach-bar-and-grill-marina-del-rey?osq=Restaurants,Coco Beach Bar & Grill,"404 Washington Blvd Marina del Rey, CA 90292",5 star rating,4 reviews,,"American (New), Bars",,
https://www.yelp.com/biz/el-guanaco-restaurant-los-angeles?osq=Restaurants,El Guanaco Restaurant,"5656 Santa Monica Blvd Los Angeles, CA 90038",4.5 star rating,50 reviews,$,Salvadoran,"Mon
10:00 AM - 9:00 PM
Tue
10:00 AM - 9:00 PM
Wed
10:00 AM - 9:00 PM
Thu
10:00 AM - 9:00 PM
Open now
Fri
10:00 AM - 9:00 PM
Sat
10:00 AM - 9:00 PM
Sun
10:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Accepts Credit Cards
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Breakfast, Brunch, Lunch, Dinner
Private Lot Parking
TV
No Outdoor Seating
No Wi-Fi
No Alcohol
No Bike Parking
Show Less"
https://www.yelp.com/biz/abbys-seafood-los-angeles?osq=Restaurants,Abby's Seafood,"3751 S Western Ave Los Angeles, CA 90018",4 star rating,34 reviews,$,Seafood,"Mon
8:00 AM - 7:00 PM
Tue
7:00 AM - 7:00 PM
Wed
8:00 AM - 7:00 PM
Thu
8:00 AM - 7:00 PM
Open now
Fri
8:00 AM - 7:00 PM
Sat
8:00 AM - 7:00 PM
Sun
8:00 AM - 7:00 PM","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Classy
Moderate Noise
Good for Groups
Good For Kids
Street Parking
TV
Offers Catering
No Wi-Fi
No Alcohol
No Bike Parking
Show Less"
https://www.yelp.com/biz/beauty-and-essex-los-angeles?osq=Restaurants,Beauty & Essex,"1615 Cahuenga Blvd Los Angeles, CA 90028",4 star rating,1498 reviews,$$$,"Lounges, American (New)","Mon
Closed
Tue
5:30 PM - 10:00 PM
Wed
5:30 PM - 10:00 PM
Thu
5:30 PM - 10:00 PM
Closed now
Fri
5:00 PM - 11:30 PM
Sat
5:00 PM - 11:30 PM
Sun
5:00 PM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Staff wears masks
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Trendy, Romantic, Classy, Upscale
Moderate Noise
Dressy
Good for Groups
Good for Dinner, Dessert
Good For Dancing
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Thursday, Friday, Saturday
Full Bar
Wheelchair Accessible
Offers Catering
Not Good For Kids
Not Good For Working
No Pool Table
No Happy Hour
No Smoking
Dogs Not Allowed
No TV
No Bike Parking
Show Less"
https://www.yelp.com/biz/the-seafood-xperience-los-angeles?osq=Restaurants,The Seafood Xperience,"2100 W Florence Ave Los Angeles, CA 90047",4 star rating,156 reviews,$$,Seafood,"Mon
Closed
Tue
Closed
Wed
12:00 PM - 9:00 PM
Thu
12:00 PM - 9:00 PM
Open now
Fri
12:00 PM - 9:00 PM
Sat
12:00 PM - 9:00 PM
Sun
Closed","Amenities and More
Health ScoreA
No Reservations
Accepts Credit Cards
Moderate Noise
Offers Catering
Good for Dinner
Private Lot Parking
Waiter Service
Free Wi-Fi
Wheelchair Accessible
TV
Gender-neutral restrooms
Black-owned
No Happy Hour
No Alcohol
Dogs Not Allowed
Bike Parking
Show Less"
https://www.yelp.com/biz/d-lo-s-kitchen-los-angeles?osq=Restaurants,D Lo’s Kitchen,"5400 W Century Blvd Los Angeles, CA 90045",4.5 star rating,30 reviews,,"Seafood, Food Trucks, Chicken Wings",,"Amenities and More
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Apple Pay
Classy
Offers Catering
Street Parking
Black-owned
No Outdoor Seating
No Waiter Service
No Wi-Fi
No Happy Hour
No Alcohol
Not Wheelchair Accessible
No TV
Bike Parking
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/coast-beach-cafe-and-bar-santa-monica-3?osq=Restaurants,Coast Beach Cafe and Bar,"1 Pico Blvd Santa Monica, CA 90405",3.5 star rating,430 reviews,$$$,"Bars, Seafood, American (New)","Mon
7:00 AM - 9:00 PM
Tue
7:00 AM - 9:00 PM
Wed
7:00 AM - 9:00 PM
Thu
7:00 AM - 9:00 PM
Open now
Fri
7:00 AM - 9:00 PM
Sat
7:00 AM - 9:00 PM
Sun
7:00 AM - 9:00 PM","Amenities and More
Takes Reservations
Offers Takeout
Staff wears masks
Accepts Credit Cards
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy, Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch
Validated Parking, Valet Parking
Free Wi-Fi
Best nights on Tuesday, Saturday, Sunday
Full Bar
TV
Offers Catering
No Pool Table
No Happy Hour
Bike Parking
Show Less"
https://www.yelp.com/biz/boa-steakhouse-los-angeles-los-angeles-2?osq=Restaurants,BOA Steakhouse Los Angeles,"615 N Western Ave Los Angeles, CA 90004",3.5 star rating,14 reviews,,"Steakhouses, Seafood, American (New)","Mon
5:00 PM - 10:00 PM
Tue
5:00 PM - 10:00 PM
Wed
5:00 PM - 10:00 PM
Thu
5:00 PM - 11:00 PM
Closed now
Fri
5:00 PM - 12:00 AM (Next day)
Sat
5:00 PM - 12:00 AM (Next day)
Sun
5:00 PM - 10:00 PM","Amenities and More
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Classy
No Outdoor Seating
Offers Catering
No Waiter Service
No Wi-Fi
No Happy Hour
No Alcohol
No TV
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
Show Less"
https://www.yelp.com/biz/pailin-thai-cuisine-los-angeles?osq=Restaurants,Pailin Thai Cuisine,"5621 Hollywood Blvd Los Angeles, CA 90028",4.5 star rating,506 reviews,$$,Thai,"Mon
12:00 PM - 9:00 PM
Tue
12:00 PM - 9:00 PM
Wed
12:00 PM - 9:00 PM
Thu
12:00 PM - 9:00 PM
Open now
Fri
12:00 PM - 9:00 PM
Sat
12:00 PM - 9:00 PM
Sun
Closed","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking
TV
Gender-neutral restrooms
Offers Catering
No Wi-Fi
No Happy Hour
No Alcohol
Dogs Not Allowed
Bike Parking
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/herringbone-santa-monica-santa-monica?osq=Restaurants,Herringbone Santa Monica,"1755 Ocean Ave Santa Monica, CA 90401",4 star rating,806 reviews,$$,Seafood,"Mon
4:00 PM - 10:00 PM
Tue
4:00 PM - 10:00 PM
Wed
4:00 PM - 10:00 PM
Thu
4:00 PM - 10:00 PM
Closed now
Fri
4:00 PM - 11:00 PM
Sat
10:00 AM - 11:00 PM
Sun
10:00 AM - 9:00 PM","Amenities and More
Takes Reservations
Offers Takeout
No Delivery
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Trendy, Classy
Moderate Noise
Good for Groups
Good For Kids
Good for Dinner
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Offers Catering
Bike Parking
Show Less"
https://www.yelp.com/biz/wahoos-fish-taco-los-angeles-3?osq=Restaurants,Wahoo's Fish Taco,"600 World Way Terminal 6 Los Angeles International Airport Los Angeles, CA 90045",2.5 star rating,106 reviews,$$,"Mexican, Seafood","Mon
11:00 AM - 9:00 PM
Tue
11:00 AM - 9:00 PM
Wed
11:00 AM - 9:00 PM
Thu
11:00 AM - 9:00 PM
Open now
Fri
11:00 AM - 10:00 PM
Sat
11:00 AM - 10:00 PM
Sun
11:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Accepts Credit Cards
Accepts Apple Pay
Casual, Classy
Moderate Noise
Good For Kids
Good for Lunch, Dinner
Free Wi-Fi
Beer & Wine Only
Wheelchair Accessible
TV
No Outdoor Seating
Offers Catering
Not Good For Groups
No Waiter Service
No Drive-Thru
No Bike Parking
Show Less"
https://www.yelp.com/biz/restaurante-hermano-centroamericano-2-los-angeles?osq=Restaurants,Restaurante Hermano Centroamericano 2,"1905 8th Ave Los Angeles, CA 90018",4 star rating,16 reviews,$,Salvadoran,,"Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Accepts Credit Cards
Classy
Moderate Noise
Good for Groups
Good For Kids
TV
No Outdoor Seating
No Wi-Fi
No Alcohol
Bike Parking
Show Less"
https://www.yelp.com/biz/the-lonely-oyster-los-angeles?osq=Restaurants,The Lonely Oyster,"1320 Echo Park Ave Los Angeles, CA 90026",4 star rating,77 reviews,$$$,"Cocktail Bars, Live/Raw Food","Mon
12:00 PM - 12:00 AM (Next day)
Tue
12:00 PM - 12:00 AM (Next day)
Wed
12:00 PM - 12:00 AM (Next day)
Thu
12:00 PM - 2:00 AM (Next day)
Open now
Fri
12:00 PM - 2:00 AM (Next day)
Sat
12:00 PM - 2:00 AM (Next day)
Sun
12:00 PM - 12:00 AM (Next day)","Amenities and More
Health ScoreA
Takes Reservations
Offers Takeout
No Delivery
Pescatarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Hipster, Casual, Intimate, Romantic
Casual Dress
Good for Groups
Good for Dinner
Street Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Background Music
Best nights on Sunday
Full Bar
Dogs Allowed
Gender-neutral restrooms
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Offers Catering
No Happy Hour
No Smoking
No Drive-Thru
No TV
Bike Parking
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/e-and-j-seafood-inglewood-2?osq=Restaurants,E & J Seafood,"424 E Manchester Blvd Inglewood, CA 90301",4 star rating,110 reviews,$,"Seafood, Soul Food","Mon
Closed
Tue
11:00 AM - 8:00 PM
Wed
11:00 AM - 8:00 PM
Thu
11:00 AM - 8:00 PM
Open now
Fri
11:00 AM - 10:00 PM
Sat
11:00 AM - 10:00 PM
Sun
11:00 AM - 6:00 PM","Amenities and More
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Many Vegetarian Options
Accepts Credit Cards
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch
Street Parking
TV
No Outdoor Seating
No Wi-Fi
No Alcohol
Dogs Not Allowed
No Bike Parking
Show Less"
https://www.yelp.com/biz/h-cafe-los-angeles?osq=Restaurants,H Cafe,"3200 W 8th St Los Angeles, CA 90005",4 star rating,1040 reviews,$$,"Breakfast & Brunch, American (New), Juice Bars & Smoothies","Mon
9:00 AM - 4:00 PM
Tue
9:00 AM - 4:00 PM
Wed
9:00 AM - 4:00 PM
Thu
9:00 AM - 4:00 PM
Open now
Fri
9:00 AM - 4:00 PM
Sat
9:00 AM - 4:00 PM
Sun
9:00 AM - 4:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Breakfast, Brunch, Dinner
Private Lot Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
Gender-neutral restrooms
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No Drive-Thru
No TV
Bike Parking
Compostable containers available
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/toad-house-los-angeles?osq=Restaurants,Toad House,"4503 Beverly Blvd Los Angeles, CA 90189",3.5 star rating,45 reviews,$$,"Korean, Barbeque",,"Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Classy
Quiet
Good for Groups
Good For Kids
Good for Dinner
Street Parking, Private Lot Parking
Beer & Wine Only
TV
Gender-neutral restrooms
Offers Catering
Bike Parking
Show Less"
https://www.yelp.com/biz/the-farm-of-beverly-hills-beverly-hills?osq=Restaurants,The Farm of Beverly Hills,"439 N Beverly Dr Beverly Hills, CA 90210",3.5 star rating,884 reviews,$$,"American (New), Breakfast & Brunch","Mon
8:30 AM - 3:30 PM
Tue
8:30 AM - 3:30 PM
Wed
8:30 AM - 3:30 PM
Thu
8:30 AM - 3:30 PM
Open now
Fri
8:30 AM - 3:30 PM
Sat
8:30 AM - 3:30 PM
Sun
8:30 AM - 3:30 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch
Garage Parking, Street Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Gender-neutral restrooms
Women-owned
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No Drive-Thru
Dogs Not Allowed
Compostable containers available
Provides reusable tableware
No Bike Parking
Show Less"
https://www.yelp.com/biz/the-bleu-truck-los-angeles?osq=Restaurants,The Bleu Truck,"1850 W Manchester Ave Los Angeles, CA 90047",1 star rating,1 review,,"Noodles, Food Trucks","Mon
Closed
Tue
12:00 PM - 7:00 PM
Wed
12:00 PM - 7:00 PM
Thu
12:00 PM - 7:00 PM
Open now
Fri
12:00 PM - 7:00 PM
Sat
12:00 PM - 7:00 PM
Sun
12:00 PM - 7:00 PM",
https://www.yelp.com/biz/moon-bbq-2-los-angeles-2?osq=Restaurants,Moon BBQ 2,"478 N Western Ave Los Angeles, CA 90004",3 star rating,838 reviews,$$,"Korean, Barbeque","Mon
11:00 AM - 2:00 AM (Next day)
Tue
11:00 AM - 2:00 AM (Next day)
Wed
11:00 AM - 2:00 AM (Next day)
Thu
11:00 AM - 2:00 AM (Next day)
Open now
Fri
11:00 AM - 2:00 AM (Next day)
Sat
11:00 AM - 2:00 AM (Next day)
Sun
11:00 AM - 2:00 AM (Next day)","Amenities and More
Health ScoreA
No Reservations
No Delivery
No Takeout
Staff wears masks
Limited Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch, Dinner, Late Night
Street Parking, Private Lot Parking, Valet Parking
Waiter Service
Beer & Wine Only
TV
No Outdoor Seating
Offers Catering
No Wi-Fi
Dogs Not Allowed
Bike Parking
Show Less"
https://www.yelp.com/biz/1-pico-santa-monica?osq=Restaurants,1 Pico,"1 Pico Blvd Santa Monica, CA 90405",3.5 star rating,342 reviews,$$$,"American (New), Seafood, Bars","Mon
5:30 PM - 9:30 PM
Tue
5:30 PM - 9:30 PM
Wed
5:30 PM - 9:30 PM
Thu
5:30 PM - 9:30 PM
Closed now
Fri
5:30 PM - 9:30 PM
Sat
11:00 AM - 3:00 PM
5:30 PM - 9:30 PM
Sun
11:00 AM - 3:00 PM
5:30 PM - 9:30 PM","Amenities and More
Takes Reservations
Offers Delivery
Offers Takeout
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Upscale, Classy
Moderate Noise
Good for Groups
Good for Dinner
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Saturday, Sunday
Full Bar
Gender-neutral restrooms
Offers Catering
Not Good For Kids
Not Good For Dancing
No Pool Table
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/lucys-drive-in-los-angeles-3?osq=Restaurants,Lucy's Drive In,"1373 S La Brea Ave Los Angeles, CA 90019",3 star rating,501 reviews,$$,"Seafood, Tacos","Mon
Open 24 hours
Tue
Open 24 hours
Wed
Open 24 hours
Thu
Open 24 hours
Open now
Fri
Open 24 hours
Sat
Open 24 hours
Sun
Open 24 hours","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Staff wears masks
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Casual, Classy
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch, Dinner, Late Night
Private Lot Parking
Drive-Thru
TV
Offers Catering
No Waiter Service
No Wi-Fi
No Alcohol
Dogs Not Allowed
Bike Parking
Show Less"
https://www.yelp.com/biz/goop-kitchen-beverly-hills-beverly-hills?osq=Restaurants,goop Kitchen - Beverly Hills,"345 N Maple Dr Ste 100 Beverly Hills, CA 90210",4 star rating,1 review,,"Salad, American (New), Vegetarian","Mon
10:30 AM - 9:00 PM
Tue
10:30 AM - 8:00 PM
Wed
10:30 AM - 9:00 PM
Thu
10:30 AM - 9:00 PM
Open now
Fri
10:30 AM - 9:00 PM
Sat
10:30 AM - 9:00 PM
Sun
10:30 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
Accepts Credit Cards
Outdoor Seating
Classy
Free Wi-Fi
Wheelchair Accessible
Heated Outdoor Seating
Covered Outdoor Seating
No Waiter Service
No Alcohol
Show Less"
https://www.yelp.com/biz/asian-wok-santa-monica?osq=Restaurants,Asian wok,"123 Main St Santa Monica, CA 90405",,,,Noodles,,
https://www.yelp.com/biz/dear-john-s-culver-city?osq=Restaurants,Dear John’s,"11208 Culver Blvd Culver City, CA 90230",4 star rating,527 reviews,$$$$,"American (Traditional), Seafood, Steakhouses","Mon
Closed
Tue
5:30 PM - 9:30 PM
Wed
5:30 PM - 9:30 PM
Thu
5:30 PM - 9:30 PM
Closed now
Fri
5:30 PM - 9:30 PM
Sat
5:30 PM - 9:30 PM
Sun
Closed","Amenities and More
Health ScoreA
Takes Reservations
Offers Takeout
Proof of vaccination required
All staff fully vaccinated
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Moderate Noise
Casual Dress
Good for Dinner
Private Lot Parking
Full Bar
Heated Outdoor Seating
Offers Catering
Not Good For Groups
Not Good For Kids
No Wi-Fi
Dogs Not Allowed
No TV
Bike Parking
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/gran-blanco-venice?osq=Restaurants,Gran Blanco,"80 Windward Ave Venice, CA 90291",3.5 star rating,103 reviews,$$,"Cocktail Bars, Mediterranean","Mon
Closed
Tue
Closed
Wed
5:00 PM - 12:00 AM (Next day)
Thu
5:00 PM - 12:00 AM (Next day)
Closed now
Fri
5:00 PM - 1:00 AM (Next day)
Sat
11:00 AM - 1:00 AM (Next day)
Sun
11:00 AM - 12:00 AM (Next day)","Amenities and More
Health ScoreA
Takes Reservations
No Delivery
No Takeout
Masks required
Staff wears masks
Many Vegetarian Options
Accepts Credit Cards
Trendy, Romantic, Classy, Upscale
Casual Dress
Good for Groups
Street Parking, Private Lot Parking
Waiter Service
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Gender-neutral restrooms
No Outdoor Seating
Offers Catering
No Wi-Fi
No Smoking
Bike Parking
Show Less"
https://www.yelp.com/biz/7-kingdoms-los-angeles?osq=Restaurants,7 Kingdoms,"11301 Olympic Blvd. Los Angeles, CA 90064",4 star rating,91 reviews,$$,"Dance Clubs, Sports Bars, Mediterranean","Mon
8:00 AM - 2:00 AM (Next day)
Tue
8:00 AM - 2:00 AM (Next day)
Wed
8:00 AM - 2:00 AM (Next day)
Thu
8:00 AM - 2:00 AM (Next day)
Open now
Fri
8:00 AM - 2:00 AM (Next day)
Sat
8:00 AM - 2:00 AM (Next day)
Sun
8:00 AM - 2:00 AM (Next day)","Amenities and More
Offers Delivery
Offers Takeout
All staff fully vaccinated
Masks required
Staff wears masks
Accepts Credit Cards
Outdoor Seating
Hipster, Casual, Trendy
Casual Dress
Offers Catering
Good for Groups
Garage Parking, Street Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Smoking Outside Only
Wheelchair Accessible
TV
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No Drive-Thru
Bike Parking
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/the-draycott-pacific-palisades?osq=Restaurants,The Draycott,"15255 Palisades Village Ln Pacific Palisades, CA 90272",4 star rating,440 reviews,$$$,"British, Modern European, Cocktail Bars","Mon
11:30 AM - 9:00 PM
Tue
11:30 AM - 9:00 PM
Wed
11:30 AM - 9:00 PM
Thu
11:30 AM - 9:00 PM
Open now
Fri
11:30 AM - 10:00 PM
Sat
11:00 AM - 10:00 PM
Sun
11:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Vegan Options
Masks required
Staff wears masks
Accepts Credit Cards
Outdoor Seating
Classy
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good For Kids
Good for Dinner
Garage Parking, Street Parking, Validated Parking, Valet Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Women-owned
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
No Smoking
No Private Dining
Bike Parking
Show Less"
https://www.yelp.com/biz/catch-santa-monica-4?osq=Restaurants,Catch,"1910 Ocean Way Santa Monica, CA 90405",3.5 star rating,269 reviews,$$$,"Seafood, American (New), Sushi Bars","Mon
Closed
Tue
5:00 PM - 9:00 PM
Wed
5:00 PM - 9:00 PM
Thu
5:00 PM - 9:00 PM
Closed now
Fri
5:00 PM - 9:00 PM
Sat
5:30 PM - 9:00 PM
Sun
Closed","Amenities and More
Takes Reservations
No Delivery
No Takeout
Accepts Credit Cards
Accepts Apple Pay
Classy
Moderate Noise
Dressy
Good for Groups
Good for Dinner
Street Parking, Valet Parking
Free Wi-Fi
Full Bar
No Outdoor Seating
Offers Catering
Not Good For Kids
Dogs Not Allowed
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/thai-angel-los-angeles-2?osq=Restaurants,Thai Angel,"149 N Western Ave Los Angeles, CA 90004",4.5 star rating,116 reviews,$$,"Bars, Thai","Mon
5:00 PM - 2:00 AM (Next day)
Tue
5:00 PM - 2:00 AM (Next day)
Wed
5:00 PM - 2:00 AM (Next day)
Thu
5:00 PM - 2:00 AM (Next day)
Closed now
Fri
5:00 PM - 2:00 AM (Next day)
Sat
5:00 PM - 2:00 AM (Next day)
Sun
5:00 PM - 2:00 AM (Next day)","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Divey, Casual
Good for Groups
Good For Dancing
Street Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Live Music
Best nights on Thursday, Friday, Saturday
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Women-owned
Offers Catering
Not Good For Kids
No Pool Table
No Smoking
Bike Parking
Show Less"
https://www.yelp.com/biz/fannie-belles-southern-kitchen-los-angeles?osq=Restaurants,Fannie Belle's Southern Kitchen,"Los Angeles, CA 90066",5 star rating,1 review,,"Barbeque, Southern",,
https://www.yelp.com/biz/california-ramen-factory-los-angeles-7?osq=Restaurants,California Ramen Factory,"4010 W 3rd St Los Angeles, CA 90020",4 star rating,394 reviews,$$,"Ramen, Noodles, Sushi Bars","Mon
11:30 AM - 10:30 PM
Tue
11:30 AM - 10:30 PM
Wed
11:30 AM - 10:30 PM
Thu
11:30 AM - 10:30 PM
Open now
Fri
11:30 AM - 10:30 PM
Sat
11:30 AM - 10:30 PM
Sun
11:30 AM - 10:30 PM","Amenities and More
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Hipster, Trendy, Casual
Moderate Noise
Casual Dress
Good for Groups
Good For Kids
Good for Brunch, Lunch, Dinner, Late Night
Street Parking, Private Lot Parking
Waiter Service
Happy Hour Specials
Wheelchair Accessible
Gender-neutral restrooms
Offers Catering
No Wi-Fi
No Alcohol
Dogs Not Allowed
No TV
No Bike Parking
Show Less"
https://www.yelp.com/biz/chez-jay-santa-monica?osq=Restaurants,Chez Jay,"1657 Ocean Ave Santa Monica, CA 90401",4 star rating,564 reviews,$$,"Steakhouses, Seafood, Bars","Mon
5:30 AM - 10:00 PM
Tue
11:30 AM - 10:00 PM
Wed
11:30 AM - 10:00 PM
Thu
11:30 AM - 10:00 PM
Open now
Fri
11:30 AM - 10:00 PM
Sat
9:00 AM - 10:00 PM
Sun
9:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
No Delivery
No Takeout
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Divey
Moderate Noise
Casual Dress
Good for Groups
Good for Dinner
Private Lot Parking, Valet Parking
Free Wi-Fi
Best nights on Thursday, Friday, Saturday
Full Bar
TV
Heated Outdoor Seating
Offers Catering
Not Good For Kids
No Pool Table
Dogs Not Allowed
Bike Parking
Show Less"
https://www.yelp.com/biz/all-day-baby-los-angeles-4?osq=Restaurants,All Day Baby,"3200 W Sunset Blvd Los Angeles, CA 90026",4 star rating,340 reviews,$$,"Cocktail Bars, American (New)","Mon
Closed
Tue
Closed
Wed
9:00 AM - 3:00 PM
6:00 PM - 10:00 PM
Thu
9:00 AM - 3:00 PM
6:00 PM - 10:00 PM
Open now
Fri
9:00 AM - 3:00 PM
6:00 PM - 10:00 PM
Sat
9:00 AM - 3:00 PM
6:00 PM - 10:00 PM
Sun
9:00 AM - 3:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Staff wears masks
Vegan Options
Masks required
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Hipster, Casual, Trendy
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good for Dinner
Street Parking
Waiter Service
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Gender-neutral restrooms
Women-owned
Heated Outdoor Seating
Covered Outdoor Seating
No Wi-Fi
No Smoking
No Drive-Thru
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/smokehouse-bbq-santa-monica?osq=Restaurants,Smokehouse BBQ,"2450 Colorado Ave Ste 1050 Santa Monica, CA 90404",4 star rating,4 reviews,,Barbeque,,
